LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,prediction,timestamp
15900,71841.0,96424.0,HomeImp,Office,10.0,,,111.43725111,0.0,11.0,36.954969611,0.00021863588692447243,2025-12-16 14:00:50.741384
16000,74459.0,103255.0,DebtCon,Other,6.0,3.0,0.0,72.864590397,1.0,21.0,24.935229965,0.15054640751290835,2025-12-16 14:00:50.741384
16000,20000.0,60000.0,HomeImp,Other,11.0,0.0,0.0,51.033333333,0.0,9.0,,0.43668338672627854,2025-12-16 14:00:50.741384
16000,31000.0,54000.0,DebtCon,Other,16.0,0.0,0.0,110.6,1.0,18.0,,0.6232774217555789,2025-12-16 14:00:50.741384
16000,101000.0,130000.0,DebtCon,ProfExe,7.5,0.0,0.0,102.5,0.0,14.0,,0.05196458021465656,2025-12-16 14:00:50.741384
16000,90900.0,152300.0,HomeImp,ProfExe,5.0,0.0,0.0,102.5,0.0,17.0,,0.07923556649535314,2025-12-16 14:00:50.741384
16000,65000.0,91000.0,DebtCon,Mgr,0.2,0.0,0.0,85.233333333,0.0,17.0,,0.19131295163660736,2025-12-16 14:00:50.741384
16000,,33382.0,DebtCon,Other,13.0,,,84.93118132,1.0,9.0,33.720783378,0.015007865950111315,2025-12-16 14:00:50.741384
16000,71670.0,84124.0,DebtCon,Other,10.0,0.0,0.0,81.596128837,3.0,12.0,32.948898967,0.017706301349364444,2025-12-16 14:00:50.741384
16000,52546.0,63837.0,DebtCon,Other,7.0,0.0,1.0,122.19632494,2.0,49.0,30.143261328,0.025713968136139645,2025-12-16 14:00:50.741384
16000,65901.0,85627.0,DebtCon,Office,5.0,0.0,0.0,117.35703247,0.0,20.0,21.445341417,0.005062926179981051,2025-12-16 14:00:50.741384
16000,66395.0,85782.0,DebtCon,Other,1.0,2.0,1.0,99.519217551,1.0,25.0,33.20696963,0.1119071735027617,2025-12-16 14:00:50.741384
16100,76644.0,103192.0,DebtCon,Other,5.0,2.0,0.0,76.077935453,0.0,20.0,24.187933859,0.15016750656714525,2025-12-16 14:00:50.741384
16100,94089.0,159427.0,HomeImp,ProfExe,6.0,0.0,0.0,101.96046007,0.0,16.0,35.994979529,0.002725467529668606,2025-12-16 14:00:50.741384
16100,,30695.0,HomeImp,Other,11.0,0.0,1.0,64.335741119,2.0,2.0,29.233014839,0.6846162609167569,2025-12-16 14:00:50.741384
16100,45973.0,64430.0,HomeImp,Office,3.0,0.0,0.0,117.07375316,0.0,17.0,33.824716398,0.0013252178672644715,2025-12-16 14:00:50.741384
16100,63152.0,85097.0,DebtCon,Office,5.0,0.0,0.0,102.40089779,1.0,20.0,24.175532914,0.003488457272722532,2025-12-16 14:00:50.741384
16100,33209.0,52000.0,DebtCon,Other,8.0,0.0,0.0,91.3,1.0,15.0,,0.5390304659651352,2025-12-16 14:00:50.741384
16100,61712.0,82649.0,DebtCon,Other,12.0,0.0,0.0,94.645123603,0.0,9.0,27.548831204,0.13112088277916267,2025-12-16 14:00:50.741384
16100,105719.0,116491.0,DebtCon,Other,1.0,0.0,0.0,117.87361206,2.0,20.0,38.763699701,0.02222511238495987,2025-12-16 14:00:50.741384
16100,49244.0,65523.0,HomeImp,Office,2.0,0.0,0.0,110.21989337,0.0,17.0,31.001523706,0.0012590767011805858,2025-12-16 14:00:50.741384
16100,,29725.0,DebtCon,Other,11.0,,,85.951530438,2.0,8.0,33.496046557,0.01977350407149699,2025-12-16 14:00:50.741384
16100,51041.0,72749.0,DebtCon,Other,8.0,0.0,0.0,90.325950674,2.0,15.0,43.897730329,0.31941264715478673,2025-12-16 14:00:50.741384
16100,72942.0,99544.0,DebtCon,Other,5.0,2.0,0.0,54.945678873,1.0,20.0,23.282933392,0.1178178739795394,2025-12-16 14:00:50.741384
16200,104896.0,137950.0,DebtCon,Office,2.0,,,112.28309435,2.0,15.0,32.761337964,0.0006329272825564441,2025-12-16 14:00:50.741384
16200,70703.0,87682.0,DebtCon,Other,10.0,0.0,0.0,87.211328556,3.0,10.0,31.379268837,0.01436821400665688,2025-12-16 14:00:50.741384
16200,53600.0,73500.0,DebtCon,Other,5.0,,,104.73333333,1.0,8.0,,0.22558221950998594,2025-12-16 14:00:50.741384
16200,22956.0,44866.0,DebtCon,Mgr,16.0,0.0,0.0,114.75901917,1.0,17.0,24.090882167,0.07686973829946797,2025-12-16 14:00:50.741384
16300,67524.0,85577.0,DebtCon,Other,8.0,0.0,0.0,75.434327987,3.0,11.0,31.761828777,0.01333227254541668,2025-12-16 14:00:50.741384
16300,49868.0,76131.0,DebtCon,Other,9.0,0.0,0.0,81.274155797,2.0,9.0,40.372556541,0.022336837816929658,2025-12-16 14:00:50.741384
16300,34297.0,42629.0,HomeImp,Other,9.0,0.0,0.0,80.489238338,2.0,11.0,30.284772591,0.1305363911002455,2025-12-16 14:00:50.741384
16400,102103.0,133626.0,DebtCon,ProfExe,5.0,0.0,0.0,95.366348366,0.0,14.0,31.275182524,0.006825704791224617,2025-12-16 14:00:50.741384
16500,44330.0,72618.0,DebtCon,Other,6.0,0.0,0.0,101.49536566,2.0,15.0,41.457025199,0.022077389178937007,2025-12-16 14:00:50.741384
16500,52028.0,63745.0,DebtCon,Other,7.0,0.0,0.0,105.53037606,4.0,18.0,41.344845835,0.06578665927476435,2025-12-16 14:00:50.741384
16500,44110.0,65748.0,DebtCon,Other,7.0,0.0,0.0,99.193552575,3.0,14.0,41.415631251,0.026249483206263847,2025-12-16 14:00:50.741384
16500,77049.0,98658.0,DebtCon,Other,5.0,3.0,0.0,77.992816106,0.0,21.0,23.120073801,0.24134198314207655,2025-12-16 14:00:50.741384
16500,92900.0,116000.0,DebtCon,Mgr,10.0,1.0,,83.166666667,1.0,27.0,,0.3115808395812827,2025-12-16 14:00:50.741384
16500,48833.0,68872.0,DebtCon,Other,1.0,0.0,0.0,60.390652294,0.0,12.0,22.459624387,0.021824358507108423,2025-12-16 14:00:50.741384
16500,67619.0,93500.0,HomeImp,ProfExe,8.0,0.0,0.0,82.166666667,0.0,16.0,,0.05198913739071178,2025-12-16 14:00:50.741384
16500,65900.0,87000.0,DebtCon,Other,26.0,0.0,3.0,109.56666667,5.0,35.0,,0.9737122220272552,2025-12-16 14:00:50.741384
16500,50000.0,,DebtCon,Mgr,1.0,0.0,0.0,120.73333333,3.0,11.0,,0.9261367859142712,2025-12-16 14:00:50.741384
16500,8795.0,164000.0,HomeImp,Mgr,23.0,0.0,0.0,76.066666667,2.0,21.0,,0.5309611280508731,2025-12-16 14:00:50.741384
16500,,29168.0,DebtCon,Other,11.0,,,102.1303682,2.0,8.0,31.566885272,0.022981429483373672,2025-12-16 14:00:50.741384
16500,36206.0,53040.0,HomeImp,Other,9.0,0.0,0.0,118.30137184,0.0,9.0,17.747783551,0.04353104542395497,2025-12-16 14:00:50.741384
16600,55912.0,81552.0,DebtCon,Other,6.0,,,106.51293172,0.0,7.0,36.763752672,0.008623779128298835,2025-12-16 14:00:50.741384
16600,45877.0,68563.0,HomeImp,Office,2.0,1.0,0.0,119.50076473,0.0,18.0,33.073048345,0.01027182927819913,2025-12-16 14:00:50.741384
16600,74784.0,100221.0,DebtCon,Mgr,1.0,0.0,0.0,90.05044751,0.0,17.0,25.708393802,0.007272793186871801,2025-12-16 14:00:50.741384
16600,,50732.0,DebtCon,Office,0.0,0.0,0.0,96.362894746,2.0,9.0,42.399139279,0.019082579395838725,2025-12-16 14:00:50.741384
16600,,56631.0,DebtCon,Office,2.0,0.0,0.0,98.760223233,1.0,8.0,39.799527401,0.023608134163625852,2025-12-16 14:00:50.741384
16600,71564.0,84627.0,DebtCon,Office,5.0,0.0,0.0,114.64013288,1.0,20.0,22.323142605,0.00419009634021349,2025-12-16 14:00:50.741384
16700,,29387.0,DebtCon,Other,13.0,,,80.820591457,2.0,8.0,33.364491337,0.026601622208459477,2025-12-16 14:00:50.741384
16700,102687.0,137417.0,DebtCon,ProfExe,7.0,0.0,0.0,97.763511856,0.0,14.0,31.10800492,0.00396912329379092,2025-12-16 14:00:50.741384
16700,31135.0,60478.0,DebtCon,Other,14.0,0.0,0.0,105.13327106,0.0,18.0,39.122996804,0.1142028881934654,2025-12-16 14:00:50.741384
16700,43794.0,61446.0,DebtCon,Unknown,6.0,0.0,0.0,96.454705906,1.0,9.0,28.452980859,0.001177037606040669,2025-12-16 14:00:50.741384
16700,67238.0,96535.0,HomeImp,Office,7.0,,,103.47260819,0.0,10.0,39.349650518,0.0002083419073096083,2025-12-16 14:00:50.741384
16700,,56374.0,DebtCon,Office,1.0,0.0,0.0,73.428942397,1.0,9.0,40.829128728,0.012570041943046563,2025-12-16 14:00:50.741384
16700,53423.0,85685.0,HomeImp,ProfExe,5.0,0.0,0.0,109.42942826,0.0,12.0,28.160611312,0.0027737814692764752,2025-12-16 14:00:50.741384
16800,44983.0,65000.0,DebtCon,Sales,4.0,2.0,1.0,77.033333333,6.0,43.0,,0.9981896318563543,2025-12-16 14:00:50.741384
16800,27623.0,88231.0,DebtCon,ProfExe,8.0,0.0,0.0,122.46327196,0.0,12.0,55.962022219,0.8030885163517856,2025-12-16 14:00:50.741384
16800,23670.0,41879.0,DebtCon,Mgr,17.0,1.0,0.0,106.39856975,0.0,17.0,26.696716261,0.13984986408888225,2025-12-16 14:00:50.741384
16800,50445.0,71711.0,DebtCon,Other,5.0,0.0,0.0,71.230761689,5.0,18.0,40.582913478,0.0467505667320426,2025-12-16 14:00:50.741384
16900,,51549.0,DebtCon,Office,1.0,0.0,0.0,75.413745563,1.0,8.0,40.628199233,0.035527622483933576,2025-12-16 14:00:50.741384
16900,30856.0,56961.0,HomeImp,Other,11.0,0.0,0.0,116.81770737,1.0,10.0,20.344582168,0.02949245976617688,2025-12-16 14:00:50.741384
16900,66812.0,90973.0,HomeImp,Office,9.0,,,108.00552587,0.0,10.0,37.469017947,0.00022748998602601978,2025-12-16 14:00:50.741384
17000,10866.0,171952.0,HomeImp,Mgr,24.0,0.0,0.0,79.991975497,2.0,21.0,29.846958737,0.021861349640023033,2025-12-16 14:00:50.741384
17000,,,HomeImp,Unknown,1.0,0.0,0.0,111.23501181,0.0,21.0,31.362872385,0.05348211359616457,2025-12-16 14:00:50.741384
17000,70085.0,81598.0,DebtCon,Office,7.0,0.0,0.0,117.19539923,1.0,20.0,21.981835715,0.004617795143808524,2025-12-16 14:00:50.741384
17000,54780.0,93091.0,DebtCon,ProfExe,4.0,0.0,0.0,115.37533239,1.0,21.0,37.50862467,0.0040906349509013465,2025-12-16 14:00:50.741384
17000,73184.0,96889.0,DebtCon,Mgr,0.0,0.0,0.0,71.953791991,0.0,16.0,28.004398484,0.004314723271361423,2025-12-16 14:00:50.741384
17000,60483.0,85015.0,HomeImp,ProfExe,4.0,0.0,0.0,116.52526509,0.0,12.0,27.29874318,0.0033620932817287528,2025-12-16 14:00:50.741384
17000,36420.0,54375.0,DebtCon,Other,1.0,1.0,0.0,77.7,1.0,18.0,,0.8094535492165822,2025-12-16 14:00:50.741384
17000,55820.0,88683.0,DebtCon,Office,0.5,0.0,0.0,74.033333333,0.0,23.0,,0.05368251527014439,2025-12-16 14:00:50.741384
17000,74910.0,112375.0,DebtCon,Office,41.0,0.0,0.0,95.2,3.0,28.0,,0.17830676036091633,2025-12-16 14:00:50.741384
17000,52700.0,78000.0,DebtCon,Other,2.0,0.0,0.0,62.9,0.0,10.0,,0.4539754216334738,2025-12-16 14:00:50.741384
17000,89600.0,115000.0,DebtCon,Self,20.0,,3.0,99.266666667,0.0,23.0,,0.46974606509962885,2025-12-16 14:00:50.741384
17000,43000.0,63500.0,DebtCon,Other,8.0,0.0,0.0,46.666666667,3.0,11.0,,0.3312681839241487,2025-12-16 14:00:50.741384
17000,51018.0,108148.0,HomeImp,Office,0.0,,2.0,114.9462923,0.0,23.0,40.241259872,0.0012233303214248625,2025-12-16 14:00:50.741384
17000,170636.0,188899.0,DebtCon,Unknown,1.0,4.0,0.0,67.408284966,1.0,13.0,44.751572195,0.8663492901151825,2025-12-16 14:00:50.741384
17000,98451.0,138012.0,DebtCon,Office,3.0,,,120.23893457,2.0,15.0,33.953593917,0.0005872940947701833,2025-12-16 14:00:50.741384
17100,56791.0,94396.0,DebtCon,ProfExe,7.0,0.0,0.0,110.29408781,1.0,21.0,36.107340903,0.0030648551460331504,2025-12-16 14:00:50.741384
17100,53983.0,73688.0,DebtCon,Other,5.0,,,95.523512118,0.0,9.0,36.920385648,0.00637526283475081,2025-12-16 14:00:50.741384
17100,74922.0,91187.0,DebtCon,Mgr,0.0,0.0,0.0,80.582655587,0.0,16.0,26.767768842,0.004657601566878343,2025-12-16 14:00:50.741384
17100,59123.0,94247.0,DebtCon,Office,0.0,0.0,0.0,70.016360231,0.0,22.0,37.195085532,0.0018950939802252825,2025-12-16 14:00:50.741384
17100,43085.0,68758.0,DebtCon,Other,7.0,0.0,1.0,103.68385576,3.0,49.0,30.3535487,0.024249642272215023,2025-12-16 14:00:50.741384
17100,,60781.0,Unknown,Unknown,8.0,0.0,0.0,101.01406133,0.0,14.0,27.719938143,0.005308154711040604,2025-12-16 14:00:50.741384
17200,103519.0,118074.0,DebtCon,Other,0.0,0.0,0.0,102.6786125,1.0,21.0,41.418352854,0.010457155540659352,2025-12-16 14:00:50.741384
17200,89507.0,121047.0,DebtCon,Other,14.0,0.0,0.0,118.86613395,1.0,9.0,34.602827396,0.015437633291549353,2025-12-16 14:00:50.741384
17200,52011.0,65800.0,DebtCon,Other,7.0,0.0,1.0,120.32397922,2.0,48.0,30.556511873,0.022937628222540907,2025-12-16 14:00:50.741384
17200,11950.0,170000.0,HomeImp,Mgr,22.0,0.0,0.0,77.283384968,1.0,20.0,28.82169866,0.018222516623574513,2025-12-16 14:00:50.741384
17200,39316.0,66978.0,DebtCon,Unknown,4.0,0.0,0.0,99.985975956,1.0,10.0,26.437084055,0.001329803076722675,2025-12-16 14:00:50.741384
17200,74402.0,,DebtCon,ProfExe,13.0,0.0,1.0,115.35303064,4.0,34.0,41.359036334,0.8295137403679558,2025-12-16 14:00:50.741384
17200,35116.0,60489.0,DebtCon,Other,17.0,0.0,0.0,106.48623703,1.0,18.0,38.806240708,0.02175541700211637,2025-12-16 14:00:50.741384
17200,85977.0,109238.0,HomeImp,ProfExe,3.0,0.0,0.0,115.55751256,1.0,25.0,38.948918735,0.002666345880998421,2025-12-16 14:00:50.741384
17200,45900.0,68126.0,HomeImp,Office,4.0,0.0,0.0,111.12595174,0.0,17.0,34.179046884,0.0011457014120552088,2025-12-16 14:00:50.741384
17200,53849.0,102326.0,HomeImp,Other,1.0,0.0,3.0,57.166745124,1.0,9.0,39.991154244,0.2805105941048293,2025-12-16 14:00:50.741384
17300,40280.0,66319.0,DebtCon,Unknown,4.0,0.0,0.0,101.32557693,2.0,9.0,27.975935447,0.0017455045113191504,2025-12-16 14:00:50.741384
17300,73000.0,95000.0,DebtCon,Other,5.0,2.0,1.0,90.3,6.0,30.0,,0.9199416899894688,2025-12-16 14:00:50.741384
17300,99064.0,156306.0,HomeImp,ProfExe,4.0,0.0,0.0,90.449522446,0.0,16.0,35.750060441,0.00342592091063834,2025-12-16 14:00:50.741384
17300,90768.0,116052.0,DebtCon,Other,13.0,0.0,0.0,120.24142622,2.0,9.0,35.81087795,0.012140610018062013,2025-12-16 14:00:50.741384
17300,110614.0,137552.0,DebtCon,ProfExe,6.0,0.0,0.0,85.232500724,0.0,13.0,31.344365522,0.00430430010770998,2025-12-16 14:00:50.741384
17300,91350.0,107834.0,HomeImp,ProfExe,3.0,0.0,0.0,118.13306488,0.0,24.0,37.610845011,0.0018261496181818395,2025-12-16 14:00:50.741384
17300,65077.0,91991.0,DebtCon,Other,0.0,2.0,3.0,114.02344238,2.0,26.0,35.90776048,0.12504897612836036,2025-12-16 14:00:50.741384
17300,51107.0,64135.0,HomeImp,Office,4.0,0.0,0.0,115.00219496,0.0,17.0,32.251086122,0.0013236749970438819,2025-12-16 14:00:50.741384
17400,61035.0,90434.0,HomeImp,ProfExe,4.0,0.0,0.0,113.63599565,0.0,12.0,25.357194605,0.0025398481822229966,2025-12-16 14:00:50.741384
17400,62824.0,82243.0,DebtCon,Other,5.0,,,109.48274852,0.0,7.0,34.818444993,0.006753659105501139,2025-12-16 14:00:50.741384
17400,25859.0,43684.0,DebtCon,Mgr,16.0,1.0,0.0,95.363068679,1.0,17.0,27.107619574,0.1835943358976127,2025-12-16 14:00:50.741384
17400,43110.0,73614.0,DebtCon,Mgr,1.0,0.0,0.0,114.28918244,1.0,8.0,26.379108017,0.004824822036870033,2025-12-16 14:00:50.741384
17400,11147.0,166496.0,HomeImp,Mgr,23.0,0.0,0.0,73.467517761,1.0,19.0,29.531664151,0.012195564775765905,2025-12-16 14:00:50.741384
17400,54161.0,75500.0,DebtCon,Office,4.0,0.0,0.0,23.333333333,5.0,11.0,,0.2223148225297099,2025-12-16 14:00:50.741384
17400,44479.0,78121.0,DebtCon,Mgr,1.0,0.0,0.0,117.3235888,0.0,9.0,27.133989435,0.005612033186221335,2025-12-16 14:00:50.741384
17500,92986.0,114276.0,DebtCon,Other,13.0,0.0,0.0,116.96135784,2.0,8.0,36.251385732,0.0072761980831976955,2025-12-16 14:00:50.741384
17500,76100.0,98500.0,DebtCon,Other,5.0,10.0,1.0,59.833333333,5.0,16.0,,0.9676487208011391,2025-12-16 14:00:50.741384
17500,51102.0,69532.0,DebtCon,Other,5.0,0.0,0.0,108.31608023,2.0,49.0,31.495945715,0.014881281328356005,2025-12-16 14:00:50.741384
17500,100642.0,138550.0,DebtCon,Office,3.0,,,115.07594761,3.0,16.0,32.176380263,0.0008338994521146435,2025-12-16 14:00:50.741384
17500,56647.0,78000.0,DebtCon,ProfExe,11.0,3.0,2.0,92.3,7.0,29.0,,0.9647698570762372,2025-12-16 14:00:50.741384
17500,46636.0,72908.0,DebtCon,Other,7.0,0.0,0.0,110.23090719,3.0,15.0,41.512292086,0.020279202101493494,2025-12-16 14:00:50.741384
17500,61524.0,87188.0,HomeImp,ProfExe,3.0,0.0,0.0,115.80866085,1.0,13.0,25.401570002,0.0033826904341714074,2025-12-16 14:00:50.741384
17500,102858.0,138977.0,DebtCon,Office,2.0,,,100.28121919,2.0,15.0,31.669319454,0.0008010683789079557,2025-12-16 14:00:50.741384
17600,56090.0,103992.0,HomeImp,Other,1.0,0.0,2.0,46.875135751,1.0,10.0,39.081826438,0.21108681140228433,2025-12-16 14:00:50.741384
17600,76043.0,95605.0,DebtCon,Other,3.0,2.0,1.0,85.04333493,6.0,30.0,47.840295122,0.9857677799103975,2025-12-16 14:00:50.741384
17600,29201.0,41396.0,DebtCon,Mgr,19.0,0.0,0.0,89.20252735,1.0,16.0,23.93494584,0.0759625886633896,2025-12-16 14:00:50.741384
17600,67285.0,90816.0,DebtCon,Other,1.0,1.0,2.0,104.59286688,2.0,25.0,35.592253541,0.08559469722143746,2025-12-16 14:00:50.741384
17600,71366.0,87862.0,DebtCon,Office,5.0,0.0,0.0,116.79668509,0.0,20.0,23.400137117,0.0032206434800226133,2025-12-16 14:00:50.741384
17600,39063.0,54561.0,DebtCon,Other,17.0,0.0,0.0,107.94381754,1.0,17.0,38.919210327,0.036868394270076175,2025-12-16 14:00:50.741384
17600,48487.0,65665.0,DebtCon,Other,6.0,0.0,0.0,100.17400375,2.0,15.0,43.769684913,0.35092888617561646,2025-12-16 14:00:50.741384
17600,,66000.0,Unknown,Unknown,7.0,0.0,0.0,111.78570044,0.0,14.0,27.090894722,0.005802983038841641,2025-12-16 14:00:50.741384
17600,61093.0,97551.0,DebtCon,Office,0.0,0.0,0.0,75.060829426,0.0,22.0,35.562993202,0.0017438911996056979,2025-12-16 14:00:50.741384
17700,64964.0,88856.0,DebtCon,Office,5.0,0.0,0.0,114.66761831,0.0,19.0,21.933006318,0.0034739500804040037,2025-12-16 14:00:50.741384
17700,50886.0,106673.0,HomeImp,Other,2.0,0.0,2.0,57.090659606,1.0,10.0,40.85911311,0.16570743736317697,2025-12-16 14:00:50.741384
17700,,56402.0,DebtCon,Office,3.0,0.0,0.0,91.04574898,2.0,8.0,38.685506283,0.018735194291512037,2025-12-16 14:00:50.741384
17700,107395.0,133433.0,DebtCon,ProfExe,6.0,0.0,0.0,96.157561735,0.0,13.0,27.592277381,0.0037189050296694785,2025-12-16 14:00:50.741384
17700,71399.0,96588.0,HomeImp,ProfExe,7.0,0.0,0.0,83.59853183,0.0,16.0,33.626585668,0.0021369928218277355,2025-12-16 14:00:50.741384
17700,98476.0,136319.0,DebtCon,Office,2.0,,,110.73572859,3.0,16.0,32.221024839,0.000722781009582203,2025-12-16 14:00:50.741384
17700,58016.0,76416.0,DebtCon,Office,4.0,0.0,0.0,28.011491753,5.0,10.0,41.463373328,0.012528685038136608,2025-12-16 14:00:50.741384
17700,,55796.0,DebtCon,Office,1.0,0.0,0.0,85.183412567,2.0,8.0,40.20948611,0.02631382110117477,2025-12-16 14:00:50.741384
17700,56375.0,90435.0,DebtCon,Office,0.0,0.0,0.0,70.225870315,0.0,23.0,36.023276773,0.0018749232777309777,2025-12-16 14:00:50.741384
17700,72911.0,97317.0,DebtCon,Mgr,1.0,0.0,0.0,82.39838379,0.0,17.0,25.329250867,0.007494739467218845,2025-12-16 14:00:50.741384
17700,82302.0,111228.0,HomeImp,ProfExe,4.0,0.0,0.0,118.4559036,0.0,25.0,37.160561204,0.0016127312472665237,2025-12-16 14:00:50.741384
17800,39686.0,67246.0,DebtCon,Unknown,5.0,0.0,0.0,114.18355498,1.0,10.0,27.575809699,0.0014269806819282305,2025-12-16 14:00:50.741384
17800,68889.0,85642.0,DebtCon,Other,0.0,2.0,2.0,105.76796088,2.0,25.0,34.629922009,0.06736029927830564,2025-12-16 14:00:50.741384
17800,13839.0,171378.0,HomeImp,Mgr,23.0,0.0,0.0,86.702624803,2.0,21.0,31.359609533,0.018120513095498596,2025-12-16 14:00:50.741384
17800,13660.0,173360.0,HomeImp,Mgr,23.0,0.0,0.0,78.838898801,2.0,21.0,30.062792323,0.019474562635877466,2025-12-16 14:00:50.741384
17800,36902.0,57622.0,HomeImp,Other,9.0,0.0,0.0,121.87970265,0.0,10.0,19.142116568,0.018902550070048253,2025-12-16 14:00:50.741384
17800,69306.0,94504.0,HomeImp,ProfExe,7.0,0.0,0.0,85.850829978,0.0,15.0,32.294216902,0.002077394226006362,2025-12-16 14:00:50.741384
17900,62697.0,89848.0,DebtCon,Office,7.0,0.0,0.0,113.05889691,0.0,19.0,24.072191356,0.002154275367777302,2025-12-16 14:00:50.741384
17900,66823.0,91680.0,DebtCon,Mgr,0.0,0.0,0.0,89.43649279,0.0,18.0,27.710657289,0.004546674314815429,2025-12-16 14:00:50.741384
17900,38233.0,63578.0,DebtCon,Unknown,6.0,1.0,0.0,79.1215828,2.0,9.0,26.518830695,0.012671591546961325,2025-12-16 14:00:50.741384
17900,70444.0,95860.0,HomeImp,Office,7.0,,,95.684254766,0.0,11.0,38.142822739,0.000186172981241938,2025-12-16 14:00:50.741384
17900,96450.0,135822.0,HomeImp,ProfExe,6.0,0.0,1.0,90.3,6.0,5.0,,0.7496214975026807,2025-12-16 14:00:50.741384
17900,51080.0,92051.0,HomeImp,Mgr,10.0,0.0,0.0,117.08978536,0.0,31.0,42.373232999,0.005722835155908348,2025-12-16 14:00:50.741384
17900,68779.0,98623.0,DebtCon,Mgr,1.0,0.0,0.0,83.861641243,0.0,17.0,26.405666645,0.0071001472103123485,2025-12-16 14:00:50.741384
17900,,31953.0,HomeImp,Other,10.0,0.0,1.0,74.429307591,1.0,2.0,29.975603348,0.5605749126898474,2025-12-16 14:00:50.741384
18000,49255.0,61752.0,DebtCon,Other,8.0,0.0,0.0,122.06196718,3.0,49.0,30.033722382,0.007903622488872174,2025-12-16 14:00:50.741384
18000,72152.0,102671.0,HomeImp,ProfExe,7.0,0.0,0.0,84.639348205,0.0,16.0,32.886875225,0.0021940066744079193,2025-12-16 14:00:50.741384
18000,46865.0,61266.0,DebtCon,Unknown,5.0,0.0,0.0,102.59467389,2.0,9.0,26.353753375,0.0019112010089325612,2025-12-16 14:00:50.741384
18000,56000.0,78000.0,DebtCon,Unknown,4.0,0.0,0.0,108.53333333,0.0,16.0,,0.0638375055773808,2025-12-16 14:00:50.741384
18000,12900.0,21500.0,HomeImp,Office,5.0,3.0,0.0,109.56666667,0.0,33.0,,0.7221438335637118,2025-12-16 14:00:50.741384
18000,39005.0,60000.0,DebtCon,Other,10.0,2.0,0.0,112.63333333,5.0,5.0,,0.9145871029914634,2025-12-16 14:00:50.741384
18000,47000.0,69000.0,DebtCon,Other,6.0,3.0,2.0,110.63333333,2.0,24.0,,0.9736527695652318,2025-12-16 14:00:50.741384
18000,55169.0,114786.0,HomeImp,Office,2.0,,2.0,120.15410625,0.0,24.0,37.547732856,0.001465606602861619,2025-12-16 14:00:50.741384
18000,48724.0,72654.0,DebtCon,Other,7.0,0.0,0.0,62.088605958,0.0,4.0,31.570298921,0.08360950598609537,2025-12-16 14:00:50.741384
18000,74162.0,89823.0,DebtCon,Other,0.0,2.0,1.0,121.76146583,1.0,26.0,34.025207507,0.048037519097932094,2025-12-16 14:00:50.741384
18000,114000.0,147140.0,DebtCon,Other,5.0,0.0,0.0,122.73333333,2.0,13.0,,0.8044574657462547,2025-12-16 14:00:50.741384
18100,53524.0,102133.0,HomeImp,Other,0.0,0.0,3.0,52.94238739,1.0,9.0,40.616797274,0.3841003572673166,2025-12-16 14:00:50.741384
18100,71814.0,89941.0,DebtCon,Other,10.0,0.0,0.0,83.167810785,3.0,11.0,32.285405494,0.014633296573769175,2025-12-16 14:00:50.741384
18100,73356.0,86885.0,DebtCon,Other,10.0,0.0,0.0,73.746710533,3.0,12.0,31.571018889,0.018531319952635378,2025-12-16 14:00:50.741384
18100,27239.0,39723.0,DebtCon,Mgr,17.0,0.0,0.0,111.53221405,1.0,16.0,24.449452808,0.08538168552397467,2025-12-16 14:00:50.741384
18200,50250.0,72000.0,DebtCon,Mgr,10.0,2.0,0.0,75.066666667,3.0,28.0,,0.9076538838172539,2025-12-16 14:00:50.741384
18200,93702.0,158647.0,HomeImp,ProfExe,4.0,0.0,1.0,96.177793274,0.0,16.0,34.709935978,0.013992471797089236,2025-12-16 14:00:50.741384
18200,16386.0,170310.0,HomeImp,Mgr,23.0,0.0,0.0,73.007277303,2.0,20.0,29.804601445,0.029173840923952678,2025-12-16 14:00:50.741384
18200,67809.0,89339.0,DebtCon,Sales,0.0,3.0,0.0,102.46098622,2.0,19.0,38.345340781,0.1838051312023908,2025-12-16 14:00:50.741384
18200,55406.0,78682.0,DebtCon,Other,,0.0,0.0,122.71770946,0.0,39.0,33.693831299,0.010426587120749306,2025-12-16 14:00:50.741384
18200,4447.0,21510.0,DebtCon,Other,,0.0,0.0,67.0,2.0,19.0,,0.8899653499812114,2025-12-16 14:00:50.741384
18200,139000.0,171350.0,DebtCon,Other,0.1,0.0,1.0,102.5,7.0,18.0,,0.967877533335916,2025-12-16 14:00:50.741384
18200,4927.0,30198.0,DebtCon,Other,,0.0,0.0,89.599838668,1.0,19.0,41.230526879,0.13111604560866807,2025-12-16 14:00:50.741384
18200,62141.0,90434.0,DebtCon,Office,0.0,0.0,0.0,69.410776649,0.0,22.0,35.357287245,0.0017247411606829029,2025-12-16 14:00:50.741384
18200,68743.0,92112.0,DebtCon,Mgr,0.0,0.0,0.0,95.34376502,0.0,16.0,26.692666627,0.004485154598086607,2025-12-16 14:00:50.741384
18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0.0,0.0,118.53458669,0.0,25.0,39.720488984,0.0016281738061107746,2025-12-16 14:00:50.741384
